-1.49675 , -2.3427 , 8.52758
0.827895 , -0.0599398 , 2.22914
0.897056 , -0.0902016 , 1.99579
-0.123631 , -0.107488 , 2.81795
0.633274 , -0.183504 , 2.89637
0.620304 , -0.176151 , 2.80201
0.832269 , 0.00125661 , 1.8816
0.862134 , -0.00137434 , 1.95872
0.814069 , 0.00126662 , 2.15363
0.408522 , -0.0144551 , 2.56056
0.837492 , -0.0313314 , 2.18837
-0.24301 , 0.0208036 , 2.67539
-0.987577 , -0.0636382 , 3.30028
0.894833 , -0.12668 , 2.08339
-0.0202798 , -0.405562 , 3.42582
0.0641005 , -0.359328 , 3.38724
1.04257 , -0.675797 , 3.43644
0.858728 , -0.682787 , 3.68597
1.15123 , -0.915315 , 4.93261
0.413409 , -0.0267418 , 2.6283
0.657346 , -0.0731691 , 2.53757
-1.47031 , -0.203205 , 3.85497
-0.63434 , -0.186502 , 2.83283
-1.19208 , -0.317808 , 3.53138
0.900904 , -0.172978 , 2.28093
-0.0759852 , -0.309239 , 3.29123
0.888418 , -1.06406 , 4.53124
1.04834 , -0.841892 , 4.53786
0.810293 , -0.110015 , 2.39646
0.0809582 , -0.158615 , 2.95024
0.572996 , -0.483611 , 3.45496
0.456549 , -0.568557 , 3.67002
-0.382379 , -0.76848 , 4.24608
0.370834 , -0.119474 , 2.9482
1.14717 , -0.49169 , 3.3052
-0.455461 , -0.190541 , 3.02206
-0.0764793 , -0.319635 , 3.34216
-0.0108731 , -0.405646 , 3.42226
-1.0808 , -0.23075 , 3.51432
-1.22125 , -0.908606 , 5.21477
-0.723705 , -0.221271 , 3.31884
-0.726233 , -1.81417 , 7.15917
-0.528093 , -2.6245 , 8.12587
-0.0291382 , -0.183383 , 3.0818
0.198244 , -0.942723 , 2.98903
-0.686537 , -0.202389 , 3.09258
-2.38652 , -4.00917 , 12.4675
-0.444099 , -2.4523 , 7.69354
0.569427 , -0.630617 , 3.9563
0.356453 , -0.112889 , 2.82109
0.345571 , -0.407392 , 3.59041
0.198018 , -0.920111 , 2.9032
0.836953 , -1.21157 , 4.70116
-1.08322 , -0.234023 , 3.52396
-1.22398 , -0.911356 , 5.19993
-0.0309237 , -0.182756 , 3.05364
-0.395885 , -2.9374 , 9.48681
0.351243 , -0.113623 , 2.81126
0.781026 , -0.690409 , 3.64108
0.924497 , -0.523248 , 3.45715
-1.08761 , -0.234542 , 3.52787
0.69852 , -0.399974 , 3.25395
-1.01345 , -0.766182 , 4.34449
1.42822 , -0.526104 , 4.22404
0.92508 , -0.421044 , 3.19986
-0.3839 , -0.301453 , 3.26007
0.468758 , -0.396089 , 3.14719
-0.069827 , -0.298915 , 3.19178
0.618106 , -0.171933 , 2.80733
1.07278 , -1.36406 , 5.88048
-1.02123 , -0.778188 , 4.44534
-0.17042 , -1.59988 , 6.1741
0.555305 , -0.225125 , 2.87181
1.03785 , -0.341604 , 2.87938
-1.9474 , -5.45656 , 15.7248
-1.20805 , -0.277753 , 2.80544
-0.168173 , -2.76834 , 9.07994
0.452237 , -0.565083 , 3.63104
-0.0736264 , -0.307479 , 3.25456
-1.28959 , -0.569288 , 3.74694
-0.384093 , -0.806229 , 4.42206
0.178084 , -0.857738 , 4.34673
0.061709 , -0.126796 , 2.28883
0.778899 , -0.249717 , 2.82745
0.725612 , -0.394167 , 3.35487
-0.157618 , -0.46293 , 3.48196
-0.075036 , -1.38914 , 5.68708
0.674619 , -0.0725524 , 2.6004
0.891242 , -0.184378 , 2.55124
0.906017 , -0.16863 , 2.11051
0.79593 , -0.258734 , 2.89767
0.959493 , -0.228485 , 2.3373
1.11104 , -0.601172 , 3.03859
0.452142 , -0.555214 , 3.59003
0.84271 , -0.0578427 , 2.27766
-1.47635 , -0.202715 , 3.87283
-1.51583 , -0.212163 , 3.96577
0.418983 , -0.0304974 , 2.68022
0.827164 , -0.0323928 , 2.1741
0.870295 , -0.0858527 , 2.15055
0.654303 , -0.0942857 , 1.95794
0.847703 , -0.652945 , 3.51378
-0.962603 , -0.769765 , 4.3707
1.10119 , -1.47215 , 5.28304
0.956896 , -0.192465 , 2.32833
-0.249305 , -0.255275 , 3.05606
0.87867 , -0.405191 , 2.86881
0.359526 , -0.096716 , 2.77077
0.36717 , -0.0939119 , 2.82645
0.639066 , -0.165331 , 2.83714
-0.473782 , -0.19195 , 3.10113
-0.479447 , -0.196915 , 3.13699
0.767179 , -0.234155 , 2.76925
-0.070079 , -0.311276 , 3.32304
0.409892 , -0.336829 , 3.06808
0.854883 , -0.785314 , 3.89252
0.825722 , 0.000367746 , 1.87009
0.674052 , -0.0724038 , 2.5981
-0.0203636 , -0.412866 , 3.43303
0.924037 , -0.339724 , 3.0001
1.08941 , -0.295261 , 2.73661
0.310158 , -0.555722 , 3.71157
0.992598 , -1.89958 , 6.00271
0.765095 , -0.289498 , 2.86108
0.943245 , -0.331454 , 2.57961
0.71563 , -0.382834 , 3.27706
0.778844 , -0.395463 , 3.05201
-0.487142 , -0.540675 , 3.77927
0.714112 , -0.326814 , 3.21885
0.23403 , -0.322191 , 3.28334
-0.163482 , -1.66831 , 6.48806
-0.824839 , -0.297512 , 3.52093
